,,shift_step_-1.000_nn_result,shift_step_-1.000_threshold_result,shift_step_-1.000_average_result,shift_step_-1.000_hmm_bino_result,shift_step_-1.000_hmm_gmm_result,shift_step_-1.000_hmm_bino_threshold_result,shift_step_-0.500_nn_result,shift_step_-0.500_threshold_result,shift_step_-0.500_average_result,shift_step_-0.500_hmm_bino_result,shift_step_-0.500_hmm_gmm_result,shift_step_-0.500_hmm_bino_threshold_result,shift_step_0.500_nn_result,shift_step_0.500_threshold_result,shift_step_0.500_average_result,shift_step_0.500_hmm_bino_result,shift_step_0.500_hmm_gmm_result,shift_step_0.500_hmm_bino_threshold_result,shift_step_1.000_nn_result,shift_step_1.000_threshold_result,shift_step_1.000_average_result,shift_step_1.000_hmm_bino_result,shift_step_1.000_hmm_gmm_result,shift_step_1.000_hmm_bino_threshold_result,stretch_rate_0.810_nn_result,stretch_rate_0.810_threshold_result,stretch_rate_0.810_average_result,stretch_rate_0.810_hmm_bino_result,stretch_rate_0.810_hmm_gmm_result,stretch_rate_0.810_hmm_bino_threshold_result,stretch_rate_0.930_nn_result,stretch_rate_0.930_threshold_result,stretch_rate_0.930_average_result,stretch_rate_0.930_hmm_bino_result,stretch_rate_0.930_hmm_gmm_result,stretch_rate_0.930_hmm_bino_threshold_result,stretch_rate_1.070_nn_result,stretch_rate_1.070_threshold_result,stretch_rate_1.070_average_result,stretch_rate_1.070_hmm_bino_result,stretch_rate_1.070_hmm_gmm_result,stretch_rate_1.070_hmm_bino_threshold_result,stretch_rate_1.230_nn_result,stretch_rate_1.230_threshold_result,stretch_rate_1.230_average_result,stretch_rate_1.230_hmm_bino_result,stretch_rate_1.230_hmm_gmm_result,stretch_rate_1.230_hmm_bino_threshold_result,crop_rate_0.900_nn_result,crop_rate_0.900_threshold_result,crop_rate_0.900_average_result,crop_rate_0.900_hmm_bino_result,crop_rate_0.900_hmm_gmm_result,crop_rate_0.900_hmm_bino_threshold_result,crop_rate_0.800_nn_result,crop_rate_0.800_threshold_result,crop_rate_0.800_average_result,crop_rate_0.800_hmm_bino_result,crop_rate_0.800_hmm_gmm_result,crop_rate_0.800_hmm_bino_threshold_result,crop_rate_0.700_nn_result,crop_rate_0.700_threshold_result,crop_rate_0.700_average_result,crop_rate_0.700_hmm_bino_result,crop_rate_0.700_hmm_gmm_result,crop_rate_0.700_hmm_bino_threshold_result,crop_rate_0.600_nn_result,crop_rate_0.600_threshold_result,crop_rate_0.600_average_result,crop_rate_0.600_hmm_bino_result,crop_rate_0.600_hmm_gmm_result,crop_rate_0.600_hmm_bino_threshold_result,shift_step_-1.000_svm_result,shift_step_-0.500_svm_result,shift_step_0.500_svm_result,shift_step_1.000_svm_result,stretch_rate_0.810_svm_result,stretch_rate_0.930_svm_result,stretch_rate_1.070_svm_result,stretch_rate_1.230_svm_result,crop_rate_0.900_svm_result,crop_rate_0.800_svm_result,crop_rate_0.700_svm_result,crop_rate_0.600_svm_result
svm_pitch_shift,pred event,,,,"[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0
 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0]",,,,,,[0 0 1 ... 0 1 0],,,,,,[1 0 0 ... 0 1 1],,,,,,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0
 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 1 0 0],[0 0 0 ... 1 1 0],,,,,,,,
svm_pitch_shift,label event,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],,,,,,,,
svm_pitch_shift,c_value_set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]",,,,,,,,
svm_time_stretch,confusion matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[795796.   5633.]
 [  1405.   3566.]]",,,,,,"[[795999.   5813.]
 [  1202.   3386.]]",,,,,,"[[796082.   5465.]
 [  1119.   3734.]]",,,,,,"[[796167.   6120.]
 [  1034.   3079.]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[795808.   6046.]
 [  1393.   3153.]]","[[795895.   6165.]
 [  1306.   3034.]]","[[795981.   5893.]
 [  1220.   3306.]]","[[796133.   6540.]
 [  1068.   2659.]]",,,,
svm_time_stretch,segment precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7173606920136794,,,,,,0.7380122057541413,,,,,,0.7694209767154337,,,,,,0.7486019936785802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6935767707875055,0.6990783410138249,0.7304463102076889,0.7134424470083177,,,,
svm_time_stretch,sgement recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38765083161213176,,,,,,0.36808348733557994,,,,,,0.40591368627024677,,,,,,0.33471029459723883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3427546472442657,0.3298184585281009,0.3593868898793347,0.2890531579519513,,,,
svm_time_stretch,sgement F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5033168666196189,,,,,,0.4911873504025531,,,,,,0.5314545972103615,,,,,,0.4625901442307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45878501273190253,0.44818671984636976,0.4817486338797814,0.4114188457372737,,,,
svm_time_stretch,number of label,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,1858,,,,,,1858,,,,,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,1858,1858,1858,,,,
svm_time_stretch,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,,,,,,1025,,,,,,1081,,,,,,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841,2744,2699,2511,,,,
svm_time_stretch,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.0,,,,,,870.0,,,,,,935.0,,,,,,804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,1202.0,1252.0,1134.0,,,,
svm_time_stretch,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.7901265401265,,,,,,597.4472861289038,,,,,,660.4641636141636,,,,,,547.045134032634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.11399711399713,489.5751082251083,535.2636002886003,419.3798701298701,,,,
svm_time_stretch,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,,,,,,833,,,,,,777,,,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,886,841,653,,,,
svm_time_stretch,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219590958019376,,,,,,0.44833153928955866,,,,,,0.41819160387513454,,,,,,0.4908503767491927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5290635091496233,0.47685683530678147,0.4526372443487621,0.35145317545748117,,,,
svm_time_stretch,event precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839851024208566,,,,,,0.848780487804878,,,,,,0.8649398704902868,,,,,,0.8498942917547568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4325941569869764,0.4380466472303207,0.4638755094479437,0.45161290322580644,,,,
svm_time_stretch,event recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48546824542518835,,,,,,0.4682454251883746,,,,,,0.5032292787944026,,,,,,0.4327233584499462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6614639397201292,0.6469321851453176,0.673842841765339,0.6103336921420882,,,,
svm_time_stretch,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6152796725784447,,,,,,0.603537981269511,,,,,,0.6362708404219122,,,,,,0.5734664764621968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5230900191530112,0.5223815732290309,0.5494843098529735,0.5191119249256123,,,,
svm_time_stretch,pred event,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 1 1 ... 0 1 1],,,,,,[0 1 1 ... 0 0 0],,,,,,[0 0 1 ... 0 1 1],,,,,,"[0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 1 ... 1 0 0],[0 0 0 ... 1 1 0],[0 0 0 ... 1 0 0],[0 0 0 ... 0 0 0],,,,
svm_time_stretch,label event,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,[0 0 0 ... 0 0 0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 1 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],,,,
svm_time_stretch,c_value_set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]","[10.0, 100.0, 10.0, 10.0]",,,,
svm_crop,confusion matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[795896.   5392.]
 [  1305.   3807.]]",,,,,,"[[796031.   5590.]
 [  1170.   3609.]]",,,,,,"[[796160.   5923.]
 [  1041.   3276.]]",,,,,,"[[796402.   6481.]
 [   799.   2718.]]",,,,,,,,,,,"[[795841.   5909.]
 [  1360.   3290.]]","[[795889.   6113.]
 [  1312.   3086.]]","[[795927.   6480.]
 [  1274.   2719.]]","[[796028.   6893.]
 [  1173.   2306.]]"
svm_crop,segment precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7447183098591549,,,,,,0.7551789077212806,,,,,,0.7588603196664351,,,,,,0.7728177423940858,,,,,,,,,,,0.7075268817204301,0.7016825829922693,0.6809416478837966,0.6628341477436045
svm_crop,sgement recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41384933144907055,,,,,,0.3923252527448636,,,,,,0.35612566583324273,,,,,,0.29546689857593217,,,,,,,,,,,0.35764757038808564,0.3354712468746603,0.29557560604413524,0.25067942167626917
svm_crop,sgement F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5320382922227657,,,,,,0.516382887394477,,,,,,0.4847588043799941,,,,,,0.4274929223026109,,,,,,,,,,,0.4751245577298,0.4539236596308009,0.41221952698605213,0.3637797759899038
svm_crop,number of label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,1858,,,,,,1858,,,,,,1858,,,,,,,,,,,1858,1858,1858,1858
svm_crop,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,,,,,,1058,,,,,,1006,,,,,,857,,,,,,,,,,,2882,2928,2867,2752
svm_crop,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0,,,,,,914.0,,,,,,864.0,,,,,,742.0,,,,,,,,,,,1263.0,1267.0,1223.0,1177.0
svm_crop,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9093961593962,,,,,,631.2135753135752,,,,,,574.9042443667444,,,,,,491.29554473304466,,,,,,,,,,,520.3786796536797,483.1667027417027,423.94527417027405,356.7424963924964
svm_crop,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,,,,,,800,,,,,,852,,,,,,1001,,,,,,,,,,,1024,1070,1009,894
svm_crop,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39881593110871905,,,,,,0.43057050592034446,,,,,,0.45855758880516684,,,,,,0.538751345532831,,,,,,,,,,,0.5511302475780409,0.5758880516684607,0.5430570505920345,0.48116254036598494
svm_crop,event precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8585496866606983,,,,,,0.8638941398865785,,,,,,0.8588469184890656,,,,,,0.8658109684947491,,,,,,,,,,,0.43823733518390007,0.4327185792349727,0.42657830484827347,0.4276889534883721
svm_crop,event recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5161463939720129,,,,,,0.49192680301399355,,,,,,0.465016146393972,,,,,,0.3993541442411195,,,,,,,,,,,0.6797631862217438,0.6819160387513455,0.6582346609257266,0.6334768568353067
svm_crop,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6447058823529411,,,,,,0.6268861454046639,,,,,,0.6033519553072626,,,,,,0.5465930018416206,,,,,,,,,,,0.5329113924050632,0.5294609277058087,0.5176719576719576,0.5106290672451194
